buurtcode_2022,buurt_cbs_2015,buurt_cbs_2022,district_type,buurt_name,wijk_name,stadsdeel_name,municipality_name,buurt_area_m2,population_total_2020,pop_age_0_15_2020,pop_age_15_25_2020,pop_age_25_45_2020,pop_age_45_65_2020,pop_age_65_plus_2020,avg_household_size_2020,woz_value_2020,pct_unoccupied_2020,pct_owner_occupied_2020,pct_rental_2020,n_high_education_2020,income_recipient_2020,income_inhabitant_2020,income_household_2020,pct_bottom40_2020,pct_top20_2020,pct_low_income_2020,pct_below_120pct_social_min_2020,urbanicity_2020,supermarkets_1km_2020,food_shops_1km_2020,cafes_1km_2020,cafeterias_1km_2020,restaurants_1km_2020,dist_primary_school_2020,dist_secondary_school_2020,dist_train_station_2020,dist_nearest_green_2020,nearest_green_name_2020,nearest_green_type_2020,nearest_green_area_m2_2020,total_green_area_m2_2020,green_coverage_pct_2020,num_green_spaces_2020,population_total_2024,pop_age_0_15_2024,pop_age_15_25_2024,pop_age_25_45_2024,pop_age_45_65_2024,pop_age_65_plus_2024,avg_household_size_2024,woz_value_2024,pct_unoccupied_2024,pct_owner_occupied_2024,pct_rental_2024,n_high_education_2024,income_recipient_2024,income_inhabitant_2024,income_household_2024,pct_bottom40_2024,pct_top20_2024,pct_low_income_2024,pct_below_120pct_social_min_2024,urbanicity_2024,supermarkets_1km_2024,food_shops_1km_2024,cafes_1km_2024,cafeterias_1km_2024,restaurants_1km_2024,dist_primary_school_2024,dist_secondary_school_2024,dist_train_station_2024,dist_nearest_green_2024,nearest_green_name_2024,nearest_green_type_2024,nearest_green_area_m2_2024,total_green_area_m2_2024,green_coverage_pct_2024,num_green_spaces_2024,population_change,woz_change,income_household_change,pct_bottom40_change,pct_top20_change,pct_low_income_change,green_coverage_change,dist_green_change,n_high_education_change,is_eligible,woz_growth_pct,income_growth_pct,education_growth_abs,upgrading_criteria_met,gentrified
KN02,BU03635901,BU0363KN02,Beatrixpark,Beatrixpark,Prinses Irenebuurt e.o.,Zuid,Amsterdam,166594.67,0,0,0,0,0,0,1.86838118380188,798.1172538002013,35.84657160378829,40.40437771156977,59.59562228843023,32.42504839766094,80.9,60.0,74.0,22.6,41.4,3.6,5.0,1.0,1.9903927744485648,8.413140045506346,2.398005489110958,6.363556008021185,18.404532886414177,1.0722841692148737,1.2737729650484884,2.228182587754115,35.72,Unnamed,forest,1008.14,166594.67,100.0,35.0,0,0,0,0,0,0,1.8781121423556928,798.3338220321882,28.353895822663468,45.069597807405984,54.930402192594016,32.43920429473366,77.76369016459243,50.87877434546157,74.32608863774955,20.4,43.5,3.2,4.5,1.0,1.993113172337791,8.414370352954439,2.394333184875144,6.36581570296866,18.446794191762,1.0719151752744025,1.2710574365317029,2.216324925562015,31.17,Unnamed,forest,1142.49,166594.67,100.0,47.0,0,0.216568231986912,0.3260886377495495,-2.200000000000003,2.1000000000000014,-0.3999999999999999,0.0,-4.549999999999997,0.014155897072726,0,0.0002713488913511537,0.004406603212831751,0.01415589707272602,0,0
NK03,BU03636000,BU0363NK03,Van der Pekbuurt,Van der Pekbuurt,Volewijck,Noord,Amsterdam,579481.06,4730,780,580,1665,1280,430,1.9,267.0,7.0,8.0,92.0,1170.0,25.6,20.5,23.3,67.2,6.3,20.6,34.1,1.0,5.4,21.0,9.6,12.8,30.9,0.4,0.5,4.4,128.56,Unnamed,park,1755.25,35942.61,6.2,15.0,4645,700,560,1605,1295,490,1.8,354.0,7.0,11.0,89.0,1240.0,31.3,25.4,29.5,63.5,7.5,17.0,32.4,1.0,3.8,19.8,7.9,12.2,28.2,0.6,0.5,5.0,56.16,Unnamed,forest,84.48,32443.44,5.6,37.0,-85,87.0,6.199999999999999,-3.700000000000003,1.2000000000000002,-3.6000000000000014,-0.6000000000000005,-72.4,70.0,1,0.3258426966292135,0.2660944206008583,70.0,1,0
NK02,BU03636001,BU0363NK02,Bloemenbuurt Zuid,Bloemenbuurt-Zuid,Volewijck,Noord,Amsterdam,370906.1,2425,450,230,700,670,380,2.0,322.0,4.0,8.0,92.0,490.0,25.5,20.1,23.1,66.4,8.1,18.5,34.7,1.0,3.2,14.8,7.8,8.9,23.8,0.3,0.7,4.7,66.42,Unnamed,forest,462.35,158791.57,42.81,42.0,2340,410,260,680,625,370,2.0,420.0,5.0,9.0,91.0,620.0,32.2,25.9,29.5,64.2,9.6,14.3,33.5,1.0,2.3,9.2,5.5,8.0,13.9,0.4,0.8,5.5,63.45,Unnamed,forest,53.91,151128.47,40.75,48.0,-85,98.0,6.399999999999999,-2.200000000000003,1.5,-4.199999999999999,-2.0600000000000023,-2.969999999999999,130.0,1,0.30434782608695654,0.277056277056277,130.0,2,1
NK01,BU03636002,BU0363NK01,Bloemenbuurt Noord,Bloemenbuurt-Noord,Volewijck,Noord,Amsterdam,362674.3,2405,350,185,740,710,415,1.9,299.0,3.0,27.0,73.0,580.0,28.7,23.5,26.0,57.1,9.4,12.5,24.7,1.0,1.8,8.2,5.0,6.7,13.0,0.6,0.4,4.9,106.86,Unnamed,forest,617.75,148626.76,40.98,34.0,2475,425,195,770,635,450,2.0,404.0,2.0,27.0,73.0,520.0,32.2,25.9,29.5,54.3,11.5,9.3,23.4,1.0,1.0,3.8,2.7,5.2,6.4,0.7,0.4,5.6,106.86,Unnamed,forest,617.75,144335.63,39.8,40.0,70,105.0,3.5,-2.8000000000000043,2.1,-3.1999999999999997,-1.1799999999999995,0.0,-60.0,1,0.3511705685618729,0.1346153846153846,-60.0,1,0
NL04,BU03636100,BU0363NL04,IJplein e.o.,IJplein e.o.,IJplein/Vogelbuurt,Noord,Amsterdam,397497.94,2480,305,240,780,770,385,1.7,317.0,4.0,20.0,80.0,700.0,27.5,23.2,25.0,64.8,7.0,18.2,31.1,1.0,4.2,11.1,5.6,7.9,13.2,0.5,0.7,5.0,4.59,Unnamed,forest,40.23,6639.53,1.67,11.0,2490,295,245,835,705,405,1.7,399.0,4.0,19.0,81.0,700.0,33.4,27.5,30.8,61.5,7.6,15.5,29.3,1.0,3.0,11.1,5.2,3.9,15.5,0.5,0.7,5.4,4.86,Unnamed,forest,50.44,2669.41,0.67,7.0,10,82.0,5.800000000000001,-3.299999999999997,0.5999999999999996,-2.6999999999999997,-1.0,0.2700000000000004,0.0,1,0.2586750788643533,0.23200000000000004,0.0,0,0
NL03,BU03636101,BU0363NL03,Vogelbuurt Zuid,Vogelbuurt-Zuid,IJplein/Vogelbuurt,Noord,Amsterdam,341932.04,4295,700,535,1505,1070,480,1.9,330.0,4.0,19.0,81.0,1200.0,26.3,21.1,24.5,62.7,9.2,19.4,31.5,1.0,5.2,20.2,8.4,12.9,24.7,0.3,0.5,4.7,148.57,Unnamed,forest,3486.86,22145.27,6.48,7.0,4165,605,560,1440,1055,510,1.9,418.0,5.0,20.0,80.0,1420.0,32.1,26.3,30.8,58.7,10.5,13.9,28.7,1.0,4.1,18.0,7.1,9.0,29.6,0.3,0.5,5.1,171.46,Unnamed,forest,622.69,11962.79,3.5,12.0,-130,88.0,6.300000000000001,-4.0,1.3000000000000007,-5.499999999999998,-2.9800000000000004,22.89000000000001,220.0,1,0.26666666666666666,0.2571428571428572,220.0,2,1
NL01,BU03636102,BU0363NL01,Vogelbuurt Noord,Vogelbuurt-Noord,IJplein/Vogelbuurt,Noord,Amsterdam,318826.27,1305,210,115,520,315,140,1.8,339.0,2.0,20.0,80.0,490.0,27.8,22.5,25.0,58.5,7.2,16.3,29.0,1.0,3.5,12.7,4.6,10.5,13.2,0.4,0.2,4.4,40.75,Unnamed,forest,456.5,257609.35,80.8,34.0,1035,170,85,370,270,135,1.8,369.0,21.0,19.0,81.0,463.2094301735683,33.4,27.5,30.8,58.5,8.9,13.5,26.4,1.0,2.6,10.8,3.9,7.0,21.0,0.4,0.4,4.7,34.15,Unnamed,forest,383.0,184915.8,58.0,42.0,-270,30.0,5.800000000000001,0.0,1.7000000000000002,-2.8000000000000007,-22.8,-6.600000000000001,-26.79056982643169,1,0.08849557522123894,0.23200000000000004,-26.790569826431692,0,0
NL02,BU03636103,BU0363NL02,Vliegenbos,Vliegenbos,IJplein/Vogelbuurt,Noord,Amsterdam,395042.49,180,40,25,35,65,15,2.5,539.0,42.0,40.0,60.0,50.0,45.8,34.8,25.7,62.1,8.9,18.3,30.6,2.0,0.1,4.4,1.5,1.8,2.1,1.2,1.0,5.3,12.26,W.H. Vliegenbos,park,280313.27,395042.49,100.0,65.0,185,25,30,45,70,20,2.4,599.7402722427332,27.0,61.0,39.0,51.19635142090395,33.4,27.5,30.8,58.9,9.9,14.3,28.2,2.0,0.1,2.5,0.1,2.1,2.0,1.5,1.3,5.7,11.91,W.H. Vliegenbos,park,279770.79,395042.49,100.0,76.0,5,60.74027224273323,5.100000000000001,-3.200000000000003,1.0,-4.0,0.0,-0.3499999999999996,1.1963514209039516,0,0.11269067206444013,0.19844357976653704,1.1963514209039516,0,0
NN01,BU03636200,BU0363NN01,Tuindorp Nieuwendam West,Tuindorp Nieuwendam-West,Tuindorp Nieuwendam,Noord,Amsterdam,119781.18,1055,135,95,230,300,305,2.0,303.0,2.0,22.0,78.0,180.0,28.4,24.0,26.7,56.9,10.5,7.0,19.5,1.0,1.0,11.9,2.6,3.3,7.1,0.8,1.0,5.5,149.36,Unnamed,forest,216.27,970.03,0.81,5.0,1060,160,85,240,270,300,1.9,411.0,3.0,25.0,75.0,220.0,34.7,28.3,31.84089923137168,56.1,10.8,6.2,19.1,1.0,0.1,4.8,1.0,1.1,6.3,0.8,1.1,5.8,82.18,Unnamed,park,280.73,1258.83,1.05,6.0,5,108.0,5.14089923137168,-0.7999999999999972,0.3000000000000007,-0.7999999999999998,0.24,-67.18,40.0,1,0.3564356435643564,0.19254304237347117,40.0,1,0
NN02,BU03636201,BU0363NN02,Tuindorp Nieuwendam Oost,Tuindorp Nieuwendam-Oost,Tuindorp Nieuwendam,Noord,Amsterdam,350772.44,2485,415,230,575,745,520,1.9,322.0,3.0,19.0,81.0,870.0,28.8,23.4,25.6,59.5,9.1,11.2,24.6,1.0,4.5,16.3,3.0,5.1,8.2,0.7,1.2,6.1,85.38,Unnamed,forest,151.51,68983.55,19.67,18.0,2400,375,220,565,730,505,1.9,440.0,3.0,19.0,81.0,660.0,34.7,28.3,33.81650074693426,59.5,10.3,9.5,24.0,1.0,3.8,11.2,1.8,6.6,8.3,0.7,1.2,6.3,63.06,Unnamed,forest,98.81,69945.68,19.94,22.0,-85,118.0,8.216500746934258,0.0,1.200000000000001,-1.6999999999999993,0.2699999999999996,-22.319999999999997,-210.0,1,0.36645962732919257,0.32095706042711947,-210.0,2,1
NM01,BU03636300,BU0363NM01,Blauwe Zand,Blauwe Zand,Tuindorp Buiksloot,Noord,Amsterdam,173021.82,1885,290,190,490,555,360,2.0,304.0,4.0,19.0,81.0,440.0,27.4,22.5,25.6,56.4,11.1,12.7,24.4,1.0,0.4,7.4,1.7,4.1,6.1,0.5,0.4,4.9,122.59,Unnamed,forest,293.69,5391.68,3.12,10.0,1905,330,170,540,485,375,2.0,415.0,4.0,19.0,81.0,550.0,42.26732093348573,34.19008934330751,35.5384212152852,55.4,12.4,9.7,25.2,1.0,0.2,4.4,0.0,3.5,3.4,0.5,0.5,5.3,116.03,Unnamed,forest,181.64,3716.84,2.15,9.0,20,111.0,9.938421215285196,-1.0,1.3000000000000007,-3.0,-0.9700000000000002,-6.560000000000002,110.0,1,0.3651315789473684,0.38821957872207796,110.0,3,1
NF01,BU03636400,BU0363NF01,Buiksloterdijk West,Buiksloterdijk-West,Nieuwendammerdijk/Buiksloterdijk,Noord,Amsterdam,26451.07,145,30,20,20,45,35,2.7,690.0,8.0,98.0,2.0,90.0,57.4,43.6,50.1,13.6,54.6,2.4,2.6,1.0,0.0,2.4,1.4,2.6,4.4,1.0,0.5,5.0,47.25,Unnamed,forest,772.13,293.4,1.11,2.0,165,45,15,25,50,30,2.5,892.0,2.0,90.0,10.0,59.66369478956387,44.95124371538182,36.65385822068539,39.66076825091578,15.3,50.4,3.3,3.6,1.0,0.0,2.0,0.1,2.0,2.4,1.1,0.8,5.3,47.0,Unnamed,forest,599.01,250.35,0.95,1.0,20,202.0,-10.439231749084222,1.700000000000001,-4.200000000000003,0.8999999999999999,-0.1600000000000001,-0.25,-30.33630521043613,0,0.2927536231884058,-0.2083678991833178,-30.33630521043613,1,0
NF03,BU03636402,BU0363NF03,Nieuwendammerdijk West,Nieuwendammerdijk-West,Nieuwendammerdijk/Buiksloterdijk,Noord,Amsterdam,117724.58,1025,230,100,195,350,155,2.6,634.0,6.0,92.0,8.0,560.0,53.7,39.5,47.8,13.1,52.8,2.8,2.3,1.0,0.4,11.7,2.8,4.2,8.2,0.7,0.6,5.0,91.64,Unnamed,forest,172.68,3148.1,2.67,7.0,1030,215,125,200,325,175,2.6,881.0,7.0,91.0,9.0,540.0,62.639352945080354,52.19357811330421,66.23574137903337,16.8,46.9,4.0,3.5,1.0,0.3,4.7,0.5,3.5,3.5,0.9,0.8,5.3,120.69,Unnamed,forest,2250.97,2402.33,2.04,7.0,5,247.0,18.435741379033374,3.700000000000001,-5.899999999999999,1.2000000000000002,-0.6299999999999999,29.05,-20.0,0,0.38958990536277605,0.38568496608856434,-20.0,2,0
NF04,BU03636403,BU0363NF04,Nieuwendammerdijk Oost,Nieuwendammerdijk-Oost,Nieuwendammerdijk/Buiksloterdijk,Noord,Amsterdam,79399.35,350,85,45,70,100,50,2.7,656.0,5.0,93.0,7.0,160.0,56.7,40.6,47.8,19.5,53.1,2.3,4.7,2.0,1.0,10.8,2.1,1.7,5.6,1.0,1.4,5.9,88.67,Unnamed,forest,2000.15,12299.76,15.49,4.0,350,90,35,85,105,45,2.8,922.0,6.0,96.0,4.0,142.33785513840175,41.70287111865492,32.97671998754513,41.61545225533061,12.9,57.3,1.6,4.1,2.0,0.1,5.3,0.9,1.3,5.9,1.0,1.5,6.2,88.67,Unnamed,forest,2000.15,13257.59,16.7,6.0,0,266.0,-6.184547744669388,-6.6,4.199999999999996,-0.6999999999999997,1.209999999999999,0.0,-17.66214486159825,0,0.4054878048780488,-0.12938384403074032,-17.66214486159825,1,0
NF05,BU03636404,BU0363NF05,Nieuwendammerdijk Zuid,Nieuwendammerdijk-Zuid,Nieuwendammerdijk/Buiksloterdijk,Noord,Amsterdam,182860.63,5,0,5,0,5,0,3.5,798.0893948662823,34.491196297789706,40.72950177435911,59.27049822564092,31.490208443317066,54.7,40.7,50.1,13.6,54.6,2.4,2.6,2.0,2.0318436932611377,8.911890292881145,2.6539975485035274,7.396891233194303,18.358772667707147,1.0662797935444557,1.049042611221056,1.8427777595530608,45.03,Unnamed,forest,7672.58,62051.15,33.93,14.0,5,0,0,5,5,0,1.3,798.3444257989187,28.47898290908905,44.13236452738377,55.86763547261623,32.1750621740646,72.62362373368926,33.03100347428188,68.03415534805613,15.3,50.4,3.3,3.6,2.0,1.9779050324995155,7.98342399332749,2.1425202272537804,6.09199570717914,18.85154522475421,1.0781227743203714,1.2586931571572564,2.005068855204328,44.38,Unnamed,forest,8475.44,66274.26,36.24,17.0,0,0.2550309326363731,17.93415534805613,1.700000000000001,-4.200000000000003,0.8999999999999999,2.3100000000000023,-0.6499999999999986,0.684853730747534,0,0.00031955183752203957,0.35796717261589084,0.684853730747534,1,0
NC01,BU03636500,BU0363NC01,Tuindorp Oostzaan West,Tuindorp Oostzaan-West,Tuindorp Oostzaan,Noord,Amsterdam,181544.73,1135,155,85,225,295,375,1.9,283.0,4.0,22.0,78.0,150.0,28.6,23.7,27.0,54.6,12.1,9.9,24.1,3.0,0.0,5.6,0.0,2.8,2.8,0.9,0.6,5.8,161.6,Unnamed,forest,648.37,7988.41,4.4,13.0,1135,170,95,215,270,385,1.9,402.0,3.0,24.0,76.0,160.0,35.9,28.3,32.8,54.0,8.8,7.8,22.0,3.0,0.0,3.6,0.0,1.6,3.2,0.9,1.1,6.6,36.04,Unnamed,forest,1027.1,9428.41,5.19,20.0,0,119.0,5.799999999999997,-0.6000000000000014,-3.299999999999999,-2.1000000000000005,0.79,-125.56,10.0,1,0.4204946996466431,0.2148148148148147,10.0,1,0
NC02,BU03636501,BU0363NC02,Tuindorp Oostzaan Oost,Tuindorp Oostzaan-Oost,Tuindorp Oostzaan,Noord,Amsterdam,528814.89,4190,710,385,1125,1195,775,2.1,290.0,3.0,31.0,69.0,820.0,28.3,22.7,26.5,52.4,11.6,10.3,21.7,1.0,0.4,12.8,0.0,2.5,5.2,0.4,1.2,6.2,92.45,Unnamed,park,908.47,11062.65,2.09,18.0,4165,685,405,1095,1155,820,2.0,415.0,2.0,31.0,69.0,840.0,33.6,27.3,32.8,50.7,12.1,9.1,21.2,1.0,0.4,9.0,0.0,2.2,4.5,0.4,1.2,6.7,92.45,Unnamed,park,908.47,11448.57,2.16,26.0,-25,125.0,6.299999999999997,-1.6999999999999955,0.5,-1.200000000000001,0.0700000000000002,0.0,20.0,1,0.43103448275862066,0.23773584905660367,20.0,1,0
NC03,BU03636502,BU0363NC03,Terrasdorp,Terrasdorp,Tuindorp Oostzaan,Noord,Amsterdam,689195.74,4090,550,390,1230,1175,750,1.8,289.0,3.0,23.0,77.0,880.0,28.3,23.6,25.2,60.8,9.4,14.7,28.1,1.0,0.6,3.3,0.9,1.5,3.1,0.9,1.9,5.8,310.57,Unnamed,forest,775.27,17008.66,2.47,20.0,4020,555,385,1250,1050,780,1.8,374.0,4.0,23.0,77.0,1210.0,32.8,27.3,32.8,59.5,8.9,11.3,26.6,1.0,0.9,2.4,0.4,2.9,5.0,0.9,1.9,7.1,132.03,Unnamed,forest,54.49,23360.21,3.39,34.0,-70,85.0,7.599999999999998,-1.2999999999999972,-0.5,-3.3999999999999986,0.92,-178.54,330.0,1,0.29411764705882354,0.3015873015873015,330.0,2,1
NC04,BU03636503,BU0363NC04,De Bongerd,De Bongerd,Tuindorp Oostzaan,Noord,Amsterdam,300140.66,2540,805,275,880,520,65,3.0,524.0,1.0,65.0,35.0,1000.0,40.5,27.2,36.1,21.5,40.0,5.8,8.8,1.0,1.0,1.0,0.2,0.0,0.0,0.3,2.1,5.8,305.63,Unnamed,forest,660.65,0.0,0.0,0.0,2805,840,335,900,625,100,2.9,679.0,5.0,67.0,33.0,1060.0,35.9,32.3,32.8,23.2,41.9,4.6,8.9,1.0,1.0,1.0,0.1,0.1,0.1,0.3,2.1,7.1,144.95,Unnamed,park,1440.34,1440.34,0.48,1.0,265,155.0,-3.3000000000000043,1.6999999999999993,1.8999999999999984,-1.2000000000000002,0.48,-160.68,60.0,0,0.2958015267175573,-0.09141274238227158,60.0,1,0
NA04,BU03636603,BU0363NA04,Twiske West,Twiske-West,Oostzanerwerf,Noord,Amsterdam,419312.33,2465,400,345,510,870,335,2.5,418.0,2.0,66.0,34.0,660.0,35.9,29.2,35.5,27.5,32.2,5.6,9.1,2.0,2.4,5.5,0.2,2.8,1.0,0.6,1.5,6.7,91.01,Unnamed,forest,68.24,21087.69,5.03,15.0,2525,445,300,570,790,410,2.4,554.0,2.0,66.0,34.0,790.0,37.1,34.3,35.2,28.1,33.3,5.0,9.7,2.0,2.0,4.7,0.2,2.1,1.9,0.6,1.6,7.0,58.43,Unnamed,forest,653.57,19877.8,4.74,14.0,60,136.0,-0.2999999999999971,0.6000000000000014,1.0999999999999943,-0.5999999999999996,-0.29,-32.580000000000005,130.0,0,0.3253588516746411,-0.008450704225352032,130.0,2,0
NA01,BU03636604,BU0363NA01,Noorder IJplas,Noorder IJplas,Oostzanerwerf,Noord,Amsterdam,1467828.93,140,15,10,15,65,35,2.1,644.1854360557682,13.314694780020536,77.83162904124985,22.16837095875013,50.0,36.8,31.4,29.4,44.7,17.3,9.7,17.8,5.0,0.0,0.0,0.0,0.9,0.1,2.1,2.7,5.2,143.02,Unnamed,forest,3255.88,162170.75,11.05,37.0,145,10,20,15,55,50,2.1,715.1076084164616,10.779592697654843,80.53511545162698,19.464884548373025,62.40129075482105,37.1,29.6,35.2,42.4,18.6,8.3,17.1,5.0,0.0,0.0,0.0,0.9,0.0,2.1,2.7,5.3,299.33,Unnamed,forest,75.68,152151.09,10.37,36.0,5,70.92217236069348,5.800000000000004,-2.3000000000000043,1.3000000000000007,-1.3999999999999986,-0.6800000000000015,156.30999999999997,12.401290754821048,0,0.11009589536040619,0.197278911564626,12.401290754821048,0,0
NA07,BU03636605,BU0363NA07,Molenwijk,Molenwijk,Oostzanerwerf,Noord,Amsterdam,303285.61,3140,635,405,840,655,605,2.0,247.0,2.0,15.0,85.0,400.0,23.0,17.8,22.6,66.5,4.3,16.7,30.9,2.0,1.7,5.0,0.0,1.9,0.8,0.7,1.1,6.3,4.17,Unnamed,forest,591.9,54427.39,17.95,51.0,3045,570,450,805,690,530,2.1,306.0,5.0,15.0,85.0,400.0,37.1,21.1,35.2,60.5,5.0,13.1,29.3,2.0,1.5,4.8,0.0,1.3,1.5,0.6,1.2,6.6,4.19,Unnamed,forest,594.93,64700.05,21.33,75.0,-95,59.0,12.6,-6.0,0.7000000000000002,-3.6,3.379999999999999,0.0200000000000004,0.0,1,0.2388663967611336,0.5575221238938053,0.0,1,0
NA06,BU03636606,BU0363NA06,Circus/Kermisbuurt,Circus/Kermisbuurt,Oostzanerwerf,Noord,Amsterdam,159034.48,1340,175,125,455,425,155,2.0,304.0,2.0,59.0,41.0,190.0,32.9,27.8,30.3,39.6,15.2,7.1,12.9,2.0,0.8,1.1,0.0,0.0,0.2,1.0,0.8,6.0,103.0,Unnamed,forest,5037.32,11861.11,7.46,7.0,1330,180,130,440,390,190,2.0,385.0,2.0,56.0,44.0,370.0,37.1,29.6,35.2,41.2,14.2,7.7,13.1,2.0,0.7,1.9,0.0,0.0,0.2,1.0,0.8,6.3,102.72,Unnamed,forest,5007.0,12052.24,7.58,11.0,-10,81.0,4.900000000000002,1.6000000000000014,-1.0,0.6000000000000005,0.1200000000000001,-0.2800000000000011,180.0,1,0.26644736842105265,0.16171617161716179,180.0,2,1
ND02,BU03636700,BU0363ND02,Kadoelen,Kadoelen,Kadoelen,Noord,Amsterdam,1305361.65,2370,560,220,610,655,320,2.5,523.0,4.0,71.0,29.0,850.0,43.6,32.2,39.0,26.4,38.2,4.9,8.3,2.0,0.3,2.1,1.3,2.1,2.8,0.5,2.0,6.7,85.26,Unnamed,forest,2004.01,82348.04,6.31,53.0,2485,610,240,615,695,320,2.6,710.0,2.0,71.0,29.0,880.0,46.5,35.3,41.06566235585154,24.8,40.1,5.0,8.6,2.0,0.3,2.2,0.9,1.9,2.9,0.6,2.1,7.5,81.44,Unnamed,forest,2061.91,97362.45,7.46,71.0,115,187.0,2.0656623558515435,-1.599999999999998,1.8999999999999984,0.0999999999999996,1.1500000000000004,-3.820000000000008,30.0,0,0.3575525812619503,0.05296570143209086,30.0,1,0
ND01,BU03636701,BU0363ND01,Twiske Oost,Twiske-Oost,Kadoelen,Noord,Amsterdam,190593.92,1115,190,125,240,345,220,2.4,358.0,1.0,54.0,46.0,190.0,31.9,25.7,31.3,35.2,21.5,6.5,12.6,2.0,0.0,0.0,1.0,1.5,2.2,0.7,2.4,7.4,77.11,Unnamed,forest,10588.18,10647.48,5.59,2.0,1115,170,130,245,320,245,2.4,475.0,1.0,55.0,45.0,190.0,46.5,35.3,36.20707564487333,36.0,23.6,3.2,9.9,2.0,1.3,1.4,0.8,2.5,2.1,0.7,1.9,7.3,76.76,Unnamed,forest,8667.53,8722.47,4.58,2.0,0,117.0,4.907075644873327,0.7999999999999972,2.1000000000000014,-3.3,-1.0099999999999998,-0.3499999999999943,0.0,1,0.3268156424581006,0.156775579708413,0.0,1,0
NJ01,BU03636800,BU0363NJ01,Baanakkerspark Noord,Markengouw-Noord,Waterlandpleinbuurt,Noord,Amsterdam,118388.72,595,55,70,185,135,155,1.7,250.0,8.0,46.0,54.0,200.0,30.8,27.0,28.6,42.5,7.3,6.5,8.0,1.0,1.5,2.8,0.5,1.3,1.3,0.5,0.6,6.7,28.7,Unnamed,forest,3150.2,23296.59,19.68,21.0,650,55,105,240,115,135,1.6,315.0,5.0,47.0,53.0,194.33622753500384,33.7,25.5,32.2,47.1,9.5,4.5,6.6,1.0,2.5,2.8,0.8,1.0,3.1,0.6,0.6,7.1,28.66,Unnamed,forest,3153.48,80523.4,68.02,23.0,55,65.0,3.6000000000000014,4.600000000000001,2.2,-2.0,48.34,-0.0399999999999991,-5.663772464996157,1,0.26,0.12587412587412591,-5.663772464996157,0,0
NJ04,BU03636801,BU0363NJ04,Baanakkerspark Zuid,Werengouw-Noord,Waterlandpleinbuurt,Noord,Amsterdam,163130.34,450,35,35,120,110,150,1.7,321.0,11.0,71.0,29.0,150.0,35.4,31.0,32.2,35.6,13.8,5.7,9.1,1.0,6.9,19.4,2.9,9.1,9.6,0.7,0.9,6.3,50.86,Unnamed,forest,2769.0,163130.34,100.0,30.0,465,35,40,145,100,145,1.7,392.0,7.0,72.0,28.0,200.9089585327561,33.7,25.5,32.2,36.1,14.8,5.8,8.6,1.0,5.6,10.4,1.5,8.7,8.8,0.7,0.9,6.7,51.24,Unnamed,forest,3862.48,163130.34,100.0,34.0,15,71.0,0.0,0.5,1.0,0.0999999999999996,0.0,0.3800000000000025,50.90895853275612,0,0.22118380062305296,0.0,50.90895853275609,0,0
NJ05,BU03636802,BU0363NJ05,Werengouw Midden,Werengouw-Midden,Waterlandpleinbuurt,Noord,Amsterdam,375753.04,4960,870,605,1600,1210,680,1.9,273.0,3.0,27.0,73.0,1200.0,27.3,21.3,24.8,57.9,7.1,14.4,25.1,1.0,5.4,15.3,2.0,6.0,7.3,0.4,0.6,6.4,115.53,De Groene Zoom,park,34700.84,42604.92,11.34,17.0,5005,795,625,1655,1255,670,1.9,338.0,2.0,27.0,73.0,1240.0,32.3,25.8,30.0,56.7,7.6,11.2,23.3,1.0,5.6,11.4,1.3,7.9,7.9,0.4,0.7,6.6,83.24,Unnamed,forest,158.64,46644.24,12.41,43.0,45,65.0,5.199999999999999,-1.1999999999999955,0.5,-3.200000000000001,1.0700000000000005,-32.290000000000006,40.0,1,0.23809523809523808,0.20967741935483866,40.0,0,0
NJ03,BU03636804,BU0363NJ03,Markengouw Zuid,Markengouw-Zuid,Waterlandpleinbuurt,Noord,Amsterdam,226453.13,2125,595,280,660,445,150,2.6,303.0,7.0,25.0,74.0,280.0,26.7,18.2,25.5,50.0,13.3,16.0,22.5,2.0,4.0,7.0,1.0,3.7,3.0,0.4,1.0,6.2,87.59,Unnamed,forest,810.7,15309.59,6.76,15.0,2305,665,325,660,500,165,2.6,388.0,3.0,28.0,72.0,400.0,33.7,25.5,32.2,46.5,15.7,11.8,21.3,2.0,3.8,6.8,1.0,5.6,2.9,0.4,1.0,6.3,87.59,Unnamed,forest,810.7,18145.81,8.01,21.0,180,85.0,6.700000000000003,-3.5,2.3999999999999986,-4.199999999999999,1.25,0.0,120.0,1,0.28052805280528054,0.2627450980392158,120.0,2,1
NJ06,BU03636805,BU0363NJ06,Werengouw Zuid,Werengouw-Zuid,Waterlandpleinbuurt,Noord,Amsterdam,220879.63,1605,375,230,365,420,210,2.6,365.0,3.0,40.0,60.0,410.0,29.9,21.5,28.8,45.0,19.4,15.1,24.1,2.0,4.1,10.2,1.1,4.3,4.1,0.3,0.8,6.1,31.28,Unnamed,forest,1083.22,88550.78,40.09,24.0,1615,370,260,335,445,205,2.5,464.0,2.0,39.0,60.0,360.0,33.7,25.5,32.2,44.2,20.4,12.7,22.9,2.0,3.7,8.2,1.0,5.5,3.3,0.3,0.9,6.2,31.92,Unnamed,forest,783.22,91079.77,41.24,29.0,10,99.0,3.400000000000002,-0.7999999999999972,1.0,-2.4000000000000004,1.1499999999999986,0.6400000000000006,-50.0,1,0.27123287671232876,0.11805555555555562,-50.0,1,0
